Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG,RA,SN,TS,FG,Month,Year
23,25.8,29.4,20.8,-,73,7.37,6.9,6.7,9.4,-,,,,,5.0,2021.0
24,26.1,31.0,22.0,-,67,0.0,6.9,6.5,14.8,-,,,,,5.0,2021.0
25,24.3,31.7,20.8,-,79,0.25,5.5,7.6,11.1,-,o,,o,,5.0,2021.0
26,24.9,30.2,20.4,-,73,30.99,6.6,9.1,63.0,-,,,,,5.0,2021.0
27,25.3,30.1,21.2,-,66,0.0,6.3,10.4,14.8,-,,,,,5.0,2021.0
28,25.4,30.6,20.4,-,67,0.0,6.9,7.4,14.8,-,,,,,5.0,2021.0
29,25.5,30.9,21.0,-,70,0.0,6.9,7.2,14.8,-,,,,,5.0,2021.0
30,25.7,32.1,20.9,-,69,0.0,7.7,9.1,14.8,-,,,,,5.0,2021.0
31,26.2,32.1,21.4,-,68,0.0,6.9,9.3,18.3,-,,,,,5.0,2021.0
1,26.1,32.3,21.1,-,70,-,6.9,10.2,16.5,-,o,,,,6.0,2021.0
2,25.9,33.7,22.2,-,75,1.02,6.3,3.5,7.6,-,o,,,,6.0,2021.0
3,24.6,33.7,21.9,-,83,0.51,5.5,1.5,5.4,-,,,o,,6.0,2021.0
4,23.8,31.0,21.4,-,86,52.32,4.8,0.7,5.4,-,o,,,,6.0,2021.0
5,23.9,31.5,21.2,-,84,12.7,5.8,5.0,9.4,-,o,,,,6.0,2021.0
6,24.8,29.2,20.7,-,77,4.57,6.3,6.3,11.1,-,,,,,6.0,2021.0
7,25.4,29.7,22.1,-,73,0.51,6.6,4.3,9.4,-,,,,,6.0,2021.0
8,25.6,31.0,21.8,-,65,0,6.9,7.8,14.8,-,,,,,6.0,2021.0
9,24.2,31.1,20.5,-,74,3.05,6.9,8.1,14.8,-,o,,,,6.0,2021.0
10,24.2,29.5,20.4,-,74,0,6.9,9.8,11.1,-,o,,,,6.0,2021.0
11,24.2,29.0,20.4,-,70,0,6.9,11.9,16.5,-,,,,,6.0,2021.0
12,23.6,29.0,20.7,-,77,3.05,6.3,12.0,16.5,-,o,,,,6.0,2021.0
13,23.0,29.0,20.2,-,80,0,5.5,12.2,14.8,-,o,,,,6.0,2021.0
14,22.3,27.6,20.4,-,84,0,4.8,10.7,16.5,-,o,,,,6.0,2021.0
15,22.7,26.5,20.2,-,86,4.32,5.5,9.3,14.8,-,o,,,,6.0,2021.0
16,22.7,26.7,20.8,-,87,0.51,6.3,8.7,11.1,-,o,,,,6.0,2021.0
17,23.4,28.0,20.8,-,80,5.08,5.5,9.4,11.1,-,o,,,,6.0,2021.0
18,23.4,28.4,20.4,-,77,1.27,5.5,13.1,18.3,-,,,,,6.0,2021.0
19,23.4,28.0,20.8,-,76,0,5.5,10.2,11.1,-,,,,,6.0,2021.0
20,24.3,28.8,20.5,-,72,0,6.9,9.1,16.5,-,,,,,6.0,2021.0
21,24.3,29.6,20.4,-,74,0,6.9,7.6,14.8,-,,,,,6.0,2021.0
22,24.8,30.6,21.0,-,70,0,6.9,6.9,11.1,-,,,,,6.0,2021.0
23,25.3,29.8,21.2,-,71,0.76,6.9,5.4,7.6,-,o,,,,6.0,2021.0
24,24.7,30.5,21.4,-,68,0,6.3,9.4,16.5,-,,,,,6.0,2021.0
25,24.8,29.4,20.1,-,66,-,6.9,10.7,18.3,-,o,,,,6.0,2021.0
26,22.8,29.7,20.0,-,80,0,4.8,9.1,14.8,-,o,,o,,6.0,2021.0
27,22.6,27.2,20.2,-,84,2.29,4.0,5.6,7.6,-,o,,,,6.0,2021.0
28,23.7,27.0,20.8,-,75,0.51,6.9,6.3,11.1,-,,,,,6.0,2021.0
29,26.2,31.6,20.9,-,70,0,6.9,4.8,11.1,-,,,,,6.0,2021.0
30,26.8,32.6,22.5,-,68,-,6.6,6.3,29.4,-,o,,o,,6.0,2021.0
1,25.7,32.7,23.0,-,76,2.54,6.3,7.4,14.8,-,,,,,7.0,2021.0
2,26.0,30.6,22.0,-,67,0,6.9,8.5,14.8,-,,,,,7.0,2021.0
3,25.7,31.4,21.7,-,69,0,6.9,6.1,11.1,-,,,,,7.0,2021.0
4,24.5,31.0,20.4,-,77,30.99,6.9,5.6,11.1,-,o,,o,,7.0,2021.0
5,24.5,30.8,20.1,-,77,-,6.3,5.0,7.6,-,o,,,,7.0,2021.0
6,24.9,29.4,20.2,-,79,1.27,6.9,0.0,-,-,o,,o,,7.0,2021.0
7,24.6,30.0,22.3,-,80,0,5.8,4.1,11.1,-,o,,,,7.0,2021.0
8,25.3,29.4,21.8,-,78,0,6.3,5.7,11.1,-,,,,,7.0,2021.0
9,24.2,30.1,21.6,-,79,0,6.3,5.7,11.1,-,o,,,,7.0,2021.0
10,22.8,29.0,20.6,-,82,0.25,6.3,10.2,18.3,-,o,,,,7.0,2021.0
11,22.8,26.8,20.1,-,80,0.51,4.0,10.6,16.5,-,,,,,7.0,2021.0
12,23.2,26.8,20.2,-,78,0,5.5,9.1,18.3,-,,,,,7.0,2021.0
13,22.3,27.0,20.4,-,86,5.08,4.0,9.3,14.8,-,o,,,,7.0,2021.0
14,21.6,25.2,20.4,-,95,6.1,4.0,4.6,9.4,-,o,,,,7.0,2021.0
15,21.7,25.4,19.9,-,91,18.8,4.0,6.5,11.1,-,o,,,,7.0,2021.0
16,22.7,25.6,20.8,-,87,2.79,4.8,5.2,11.1,-,o,,,,7.0,2021.0
17,22.1,27.0,20.7,-,92,1.27,5.0,5.2,7.6,-,o,,,,7.0,2021.0
18,21.6,28.2,20.0,-,93,17.78,4.0,7.4,11.1,-,o,,,,7.0,2021.0
19,22.6,26.8,20.0,-,87,4.32,6.9,6.1,7.6,-,o,,,,7.0,2021.0
20,23.1,27.6,19.7,-,81,7.11,6.3,9.1,16.5,-,o,,,,7.0,2021.0
21,21.8,27.8,20.4,-,91,0,4.0,8.0,9.4,-,o,,,,7.0,2021.0
22,21.2,24.2,20.0,-,92,3.3,4.0,8.1,11.1,-,o,,,,7.0,2021.0
23,21.4,24.7,19.7,-,93,3.05,4.0,7.0,11.1,-,o,,,,7.0,2021.0
24,22.6,26.8,20.0,-,91,0.51,6.3,4.6,9.4,-,o,,,,7.0,2021.0
25,23.2,28.0,20.6,-,87,24.38,6.3,5.7,11.1,-,o,,o,,7.0,2021.0
26,23.4,28.4,20.5,-,81,59.69,6.3,6.5,11.1,-,,,,,7.0,2021.0
27,23.4,28.3,20.1,-,78,0,6.3,7.4,11.1,-,,,,,7.0,2021.0
28,23.5,27.7,20.0,-,76,0,6.3,8.5,14.8,-,,,,,7.0,2021.0
29,23.1,28.3,19.8,-,77,0,6.9,10.7,14.8,-,,,,,7.0,2021.0
30,23.5,28.4,19.6,-,74,0,6.9,8.1,11.1,-,,,,,7.0,2021.0
31,23.7,28.7,19.9,-,76,0,5.5,8.1,11.1,-,o,,,,7.0,2021.0
1,23.2,28.0,20.0,-,77,0.0,6.3,6.9,9.4,-,o,,,,8.0,2021.0
2,23.6,27.5,19.6,-,72,0.0,6.9,8.9,16.5,-,,,,,8.0,2021.0
3,23.5,28.2,20.0,-,79,1.02,6.9,6.7,11.1,-,o,,,,8.0,2021.0
4,23.3,29.3,21.0,-,82,1.02,5.5,7.0,9.4,-,o,,,,8.0,2021.0
5,22.8,27.6,20.4,-,85,6.1,4.8,7.8,14.8,-,o,,,,8.0,2021.0
6,23.9,28.8,20.5,-,80,1.02,6.9,6.7,9.4,-,o,,,,8.0,2021.0
7,24.3,29.4,20.9,-,78,4.32,6.9,5.7,9.4,-,o,,,,8.0,2021.0
8,24.9,30.3,20.8,-,77,1.27,6.3,5.6,7.6,-,,,,,8.0,2021.0
9,25.5,30.7,21.7,-,74,0.51,6.3,5.2,7.6,-,,,,,8.0,2021.0
10,23.9,30.7,21.8,-,79,0.0,5.5,6.3,9.4,-,o,,,,8.0,2021.0
11,24.0,28.2,20.8,-,78,0.0,4.8,6.1,9.4,-,o,,,,8.0,2021.0
12,22.8,28.2,20.4,-,83,1.52,4.8,4.1,7.6,-,o,,,,8.0,2021.0
13,23.2,27.0,20.0,-,81,3.81,6.3,5.0,7.6,-,o,,,,8.0,2021.0
14,23.6,27.4,20.3,-,75,0.0,7.4,8.1,14.8,-,,,,,8.0,2021.0
15,23.2,28.0,20.0,-,76,0.0,6.3,5.6,9.4,-,,,,,8.0,2021.0
16,22.8,28.0,20.7,-,82,0.0,6.3,5.9,11.1,-,o,,,,8.0,2021.0
17,22.9,26.5,20.3,-,82,13.72,6.3,4.8,11.1,-,,,,,8.0,2021.0
18,23.6,27.0,20.7,-,79,0.0,6.9,8.0,9.4,-,,,,,8.0,2021.0
19,23.6,28.4,20.4,-,77,0.25,6.9,6.7,11.1,-,o,,,,8.0,2021.0
20,24.1,28.8,20.5,-,76,7.11,5.5,4.8,9.4,-,o,,,,8.0,2021.0
21,22.4,28.6,19.6,-,86,0.25,5.5,2.2,3.5,-,o,,,,8.0,2021.0
22,22.8,27.7,19.2,-,85,5.59,6.3,2.8,3.5,-,o,,,,8.0,2021.0
23,23.6,27.1,20.5,-,82,3.05,6.3,3.1,5.4,-,o,,o,,8.0,2021.0
24,24.5,29.0,20.3,-,77,3.81,7.7,5.0,9.4,-,,,,,8.0,2021.0
25,24.1,29.1,20.7,-,78,1.02,6.3,3.9,7.6,-,o,,,,8.0,2021.0
26,24.1,29.6,21.0,-,79,0.0,6.9,5.0,7.6,-,o,,o,,8.0,2021.0
27,22.7,30.4,20.5,-,89,24.89,6.3,5.6,9.4,-,o,,,,8.0,2021.0
28,22.4,28.4,20.0,-,85,11.68,6.3,7.0,11.1,-,o,,,,8.0,2021.0
29,21.7,25.8,19.2,-,87,4.06,5.5,5.7,9.4,-,o,,,,8.0,2021.0
30,22.4,25.6,19.7,-,82,3.81,5.5,8.3,16.5,-,,,,,8.0,2021.0
31,23.9,27.6,19.7,-,74,0.51,6.9,6.3,9.4,-,,,,,8.0,2021.0
1,23.6,29.3,20.9,-,79,0,5.8,4.6,5.4,-,o,,,,9.0,2021.0
2,22.6,29.4,20.4,-,87,2.79,6.3,4.3,7.6,-,o,,,,9.0,2021.0
3,22.5,26.7,19.5,-,85,44.7,5.5,6.1,7.6,-,o,,,,9.0,2021.0
4,22.3,26.2,20.4,-,85,0,4.8,9.1,14.8,-,o,,,,9.0,2021.0
5,22.1,26.6,20.2,-,87,1.02,4.8,8.7,11.1,-,o,,,,9.0,2021.0
6,22.6,27.2,20.2,-,82,7.87,6.9,7.2,11.1,-,o,,,,9.0,2021.0
7,22.2,27.0,20.0,-,84,2.03,6.9,9.6,14.8,-,,,,,9.0,2021.0
8,23.1,27.0,20.5,-,82,0.51,6.3,7.2,9.4,-,,,,,9.0,2021.0
9,24.0,27.8,20.0,-,76,0.51,6.9,6.3,7.6,-,,,,,9.0,2021.0
10,24.1,29.1,20.2,-,75,0,6.9,7.8,9.4,-,,,,,9.0,2021.0
11,23.7,28.4,20.5,-,80,0,6.9,8.0,11.1,-,,,,,9.0,2021.0
12,23.6,28.5,20.7,-,81,0,6.9,9.3,11.1,-,,,,,9.0,2021.0
13,23.7,28.0,20.9,-,80,0,6.3,8.7,14.8,-,,,,,9.0,2021.0
14,24.1,28.2,21.0,-,78,0,6.9,7.4,14.8,-,,,,,9.0,2021.0
15,23.8,28.2,20.5,-,80,4.06,6.3,7.8,14.8,-,,,,,9.0,2021.0
16,24.7,29.0,20.8,-,75,0,6.3,4.6,7.6,-,,,,,9.0,2021.0
17,25.0,30.0,21.1,-,72,1.02,6.9,3.1,5.4,-,o,,,,9.0,2021.0
18,26.0,30.9,21.0,-,68,0,6.9,4.1,7.6,-,,,,,9.0,2021.0
19,25.7,30.8,20.6,-,70,-,6.9,2.4,5.4,-,o,,o,,9.0,2021.0
20,22.4,31.3,19.8,-,92,26.16,5.5,0.9,3.5,-,o,,o,,9.0,2021.0
21,23.5,29.0,20.3,-,84,53.34,6.9,2.8,7.6,-,o,,,,9.0,2021.0
22,23.9,29.7,20.6,-,79,11.18,6.3,6.3,9.4,-,,,,,9.0,2021.0
23,23.8,28.0,20.6,-,76,0,6.9,6.5,7.6,-,,,,,9.0,2021.0
24,24.0,28.2,20.7,-,80,0.25,6.9,4.8,9.4,-,o,,,,9.0,2021.0
25,24.2,28.8,20.8,-,79,0.51,6.9,6.3,9.4,-,o,,o,,9.0,2021.0
26,23.1,29.2,20.1,-,83,12.19,6.9,5.4,7.6,-,o,,,,9.0,2021.0
27,22.7,27.0,20.2,-,80,0.51,6.9,8.1,11.1,-,o,,,,9.0,2021.0
28,22.3,27.0,19.8,-,84,10.16,5.5,8.1,11.1,-,o,,,,9.0,2021.0
29,23.4,26.8,19.4,-,78,9.14,6.9,8.3,14.8,-,,,,,9.0,2021.0
30,24.0,28.0,20.4,-,79,0,6.9,5.0,9.4,-,,,,,9.0,2021.0
1,24.6,29.8,21.7,-,81,1.02,6.9,6.3,7.6,-,o,,,,10.0,2021.0
2,24.2,30.8,21.0,-,82,0.0,6.3,3.9,9.4,-,o,,,,10.0,2021.0
3,23.7,30.0,20.8,-,86,0.0,5.5,2.8,7.6,-,o,,o,,10.0,2021.0
4,24.8,29.7,20.2,-,77,64.01,6.9,2.4,5.4,-,,,,,10.0,2021.0
5,23.3,30.6,21.0,-,83,0.0,6.9,3.1,5.4,-,o,,,,10.0,2021.0
6,22.6,28.0,20.1,-,92,38.61,4.8,3.1,7.6,-,o,,,,10.0,2021.0
7,24.9,29.6,21.0,-,78,0.51,6.9,3.0,7.6,-,o,,,,10.0,2021.0
8,22.8,30.6,21.4,-,91,6.1,5.5,3.5,7.6,-,o,,o,,10.0,2021.0
9,22.1,27.1,20.8,-,94,7.87,4.8,3.1,5.4,-,o,,o,,10.0,2021.0
10,22.5,25.8,21.1,-,90,14.48,6.3,4.8,7.6,-,o,,o,,10.0,2021.0
11,22.8,27.0,20.8,-,91,12.95,5.5,1.3,3.5,-,o,,o,,10.0,2021.0
12,22.0,27.5,20.2,-,92,32.51,5.5,2.8,3.5,-,o,,,,10.0,2021.0
13,22.8,27.8,19.7,-,87,18.29,6.9,4.1,7.6,-,o,,o,,10.0,2021.0
14,24.2,28.0,20.4,-,83,26.92,6.9,3.0,7.6,-,,,,,10.0,2021.0
15,23.6,29.0,21.5,-,87,39.62,5.5,2.8,3.5,-,o,,o,,10.0,2021.0
16,23.8,28.3,21.0,-,88,14.99,4.8,2.8,3.5,-,o,,o,,10.0,2021.0
17,22.7,28.9,20.6,-,88,7.11,4.0,3.1,7.6,-,o,,,,10.0,2021.0
18,22.9,26.4,20.8,-,87,0.76,4.8,4.1,7.6,-,o,,o,,10.0,2021.0
19,23.8,27.6,20.5,-,81,15.24,6.9,1.5,5.4,-,,,,,10.0,2021.0
20,24.7,28.8,21.8,-,76,0.0,6.3,1.3,3.5,-,o,,,,10.0,2021.0
21,25.5,29.3,20.9,-,73,0.51,6.9,3.0,7.6,-,,,,,10.0,2021.0
22,25.1,30.7,20.6,-,76,0.25,7.7,2.8,7.6,-,o,,o,,10.0,2021.0
23,24.1,31.6,20.4,-,80,17.27,6.3,2.8,3.5,-,o,,o,,10.0,2021.0
24,24.3,30.1,19.2,-,74,41.91,7.4,2.0,3.5,-,,,,,10.0,2021.0
25,23.9,29.4,20.9,-,75,0.0,6.3,3.3,7.6,-,,,,,10.0,2021.0
26,23.5,28.1,20.4,-,74,0.0,6.9,3.5,5.4,-,,,,,10.0,2021.0
27,22.3,28.4,19.6,-,76,0.0,6.1,2.0,3.5,-,,,,o,10.0,2021.0
28,23.4,27.4,18.5,-,70,0.0,7.4,1.9,5.4,-,,,,,10.0,2021.0
29,22.7,28.2,20.2,-,85,1.02,5.5,4.8,7.6,-,o,,,,10.0,2021.0
30,23.2,27.0,20.8,-,84,0.25,6.9,4.6,7.6,-,,,,,10.0,2021.0
31,23.2,28.0,20.3,-,82,0.51,5.5,4.8,9.4,-,o,,o,,10.0,2021.0
1,22.9,27.8,20.8,-,84,2.03,6.9,6.9,11.1,-,o,,,,11.0,2021.0
2,22.1,27.6,20.6,-,86,0,4.0,7.4,11.1,-,o,,,,11.0,2021.0
3,22.3,26.8,20.2,-,85,0,5.3,3.9,5.4,-,,,,,11.0,2021.0
4,22.8,27.0,20.0,-,85,18.03,6.8,2.8,3.5,-,o,,o,,11.0,2021.0
5,21.7,28.4,19.2,-,92,55.88,5.5,3.3,5.4,-,o,,o,,11.0,2021.0
6,22.8,26.6,20.0,-,80,0,6.6,4.1,5.4,-,,,,,11.0,2021.0
7,21.6,27.4,19.4,-,86,-,7.1,3.1,11.1,-,o,,,,11.0,2021.0
8,20.5,24.5,19.0,-,91,2.03,4.0,1.9,3.5,-,o,,,,11.0,2021.0
9,21.4,25.6,18.2,-,72,1.02,6.9,3.9,7.6,-,o,,,,11.0,2021.0
10,20.7,26.6,19.0,-,77,0,5.5,4.3,5.4,-,o,,,,11.0,2021.0
11,18.4,24.0,17.4,-,96,4.32,4.0,6.7,11.1,-,o,,,,11.0,2021.0
12,20.4,21.2,16.8,-,98,19.05,3.2,2.4,5.4,-,o,,,,11.0,2021.0
13,21.8,23.6,20.1,-,95,6.6,3.7,2.2,3.5,-,o,,,,11.0,2021.0
14,22.4,24.6,20.8,-,93,0,4.8,2.6,7.6,-,o,,,,11.0,2021.0
15,22.8,26.2,20.7,-,90,1.02,6.3,1.3,3.5,-,o,,o,,11.0,2021.0
16,22.8,26.4,20.4,-,89,52.07,4.8,2.2,18.3,-,o,,o,,11.0,2021.0
17,22.5,27.6,19.8,-,89,0.76,6.3,2.8,10.7,-,o,,,,11.0,2021.0
18,20.6,27.2,20.0,-,97,3.56,4.0,3.5,5.4,-,o,,,,11.0,2021.0
19,21.1,22.0,19.8,-,98,73.41,4.0,2.4,5.4,-,o,,,,11.0,2021.0
20,21.1,22.6,20.1,-,95,3.81,3.5,2.2,48.2,-,o,,,,11.0,2021.0
21,22.5,25.4,19.3,-,89,2.29,6.3,0.4,3.5,-,o,,,,11.0,2021.0
22,22.8,26.5,20.5,-,88,5.08,5.5,3.0,5.4,-,o,,,,11.0,2021.0
23,24.2,28.4,20.1,-,79,0,6.9,1.5,5.4,-,o,,,,11.0,2021.0
24,22.8,29.8,20.1,-,85,0,5.5,3.5,5.4,-,o,,,,11.0,2021.0
25,23.0,27.0,19.4,-,75,11.43,5.5,3.9,7.6,-,,,,,11.0,2021.0
26,21.8,27.0,19.1,-,81,0,4.8,4.6,7.6,-,,,,,11.0,2021.0
27,21.2,24.9,19.5,-,86,0,4.0,5.0,5.4,-,o,,,,11.0,2021.0
28,21.0,23.4,19.8,-,91,0,4.0,2.8,5.4,-,o,,,,11.0,2021.0
29,21.1,22.6,19.5,-,92,0,4.8,4.8,7.6,-,o,,,,11.0,2021.0
30,22.4,25.8,19.4,-,85,0.51,6.3,4.8,11.1,-,,,,,11.0,2021.0
1,21.7,26.4,20.0,-,87,0.0,4.8,4.1,9.4,-,o,,,,12.0,2021.0
2,22.1,25.4,19.5,-,86,0.0,4.0,3.3,5.4,-,,,,,12.0,2021.0
3,23.2,27.4,20.0,-,81,0.0,5.5,1.5,5.4,-,,,,,12.0,2021.0
4,23.9,28.2,21.0,-,77,0.0,5.5,1.5,5.4,-,,,,,12.0,2021.0
5,23.4,28.4,19.8,-,78,1.02,5.8,2.4,7.6,-,o,,,,12.0,2021.0
6,23.2,29.2,19.3,-,78,0.0,5.5,2.4,5.4,-,,,,,12.0,2021.0
7,22.6,28.2,19.8,-,74,0.0,5.8,2.0,5.4,-,,,,,12.0,2021.0
8,23.0,28.4,18.6,-,72,0.0,6.9,5.6,11.1,-,,,,,12.0,2021.0
9,22.6,28.2,20.2,-,82,0.51,5.5,5.2,7.6,-,o,,,,12.0,2021.0
10,22.7,27.2,18.6,-,70,1.02,6.9,6.1,7.6,-,,,,,12.0,2021.0
11,21.6,28.4,19.2,-,81,0.0,6.9,5.9,9.4,-,o,,,,12.0,2021.0
12,21.4,24.0,18.6,-,83,0.25,5.8,5.7,11.1,-,o,,,,12.0,2021.0
13,20.4,26.0,19.0,-,89,1.02,4.0,6.5,11.1,-,o,,,,12.0,2021.0
14,21.2,24.4,18.3,-,82,2.79,4.8,8.1,11.1,-,,,,,12.0,2021.0
15,20.6,24.4,18.8,-,84,0.25,5.5,7.0,11.1,-,,,,,12.0,2021.0
16,21.5,26.4,17.2,-,69,0.0,6.0,3.9,11.1,-,,,,,12.0,2021.0
17,21.6,27.6,16.8,-,64,0.0,6.8,4.6,7.6,-,,,,,12.0,2021.0
18,21.0,28.6,16.5,-,68,0.0,6.0,3.9,5.4,-,,,,,12.0,2021.0
19,20.0,27.0,15.6,-,58,0.0,6.8,5.9,11.1,-,,,,,12.0,2021.0
20,20.7,26.8,14.8,-,62,0.0,7.1,6.7,11.1,-,,,,,12.0,2021.0
21,19.8,27.2,15.8,-,69,0.0,5.5,1.5,5.4,-,,,,,12.0,2021.0
22,20.7,27.4,14.2,-,63,0.0,6.0,2.2,7.6,-,,,,,12.0,2021.0
23,21.3,28.2,16.0,-,60,0.0,6.3,2.6,7.6,-,,,,,12.0,2021.0
24,21.0,28.2,14.3,-,53,0.0,6.0,2.2,9.4,-,,,,,12.0,2021.0
25,21.8,30.0,14.7,-,52,0.0,6.0,3.0,9.4,-,,,,,12.0,2021.0
26,22.2,30.2,15.1,-,54,0.0,6.3,3.9,7.6,-,,,,,12.0,2021.0
27,21.2,30.2,16.6,-,64,0.0,6.3,6.1,11.1,-,,,,,12.0,2021.0
28,21.2,28.4,16.3,-,70,0.0,6.3,6.5,9.4,-,,,,,12.0,2021.0
29,21.3,27.4,15.6,-,67,0.0,6.3,6.5,11.1,-,,,,,12.0,2021.0
30,21.3,27.6,15.7,-,70,0.0,6.3,9.3,18.3,-,,,,,12.0,2021.0
31,20.3,26.5,18.8,-,83,0.0,4.8,7.8,11.1,-,o,,,,12.0,2021.0
1,21.4,24.6,18.5,-,77,3.3,5.5,9.4,14.8,-,,,,,1.0,2022.0
2,22.0,26.4,17.5,-,70,0.0,6.9,9.3,14.8,-,,,,,1.0,2022.0
3,21.4,27.2,16.3,-,68,0.0,6.3,7.6,9.4,-,,,,,1.0,2022.0
4,20.9,27.3,16.8,-,66,0.0,6.9,7.6,11.1,-,,,,,1.0,2022.0
5,21.8,27.4,16.0,-,62,0.0,6.0,6.3,9.4,-,,,,,1.0,2022.0
6,21.9,28.0,16.8,-,67,0.0,6.3,8.1,11.1,-,,,,,1.0,2022.0
7,22.1,28.4,18.1,-,69,0.0,6.0,8.9,11.1,-,,,,,1.0,2022.0
8,21.9,28.2,18.4,-,72,0.0,6.3,7.2,9.4,-,,,,,1.0,2022.0
9,22.4,28.4,18.3,-,71,0.0,6.3,5.0,7.6,-,,,,,1.0,2022.0
10,21.8,28.2,17.4,-,71,0.0,6.3,5.2,9.4,-,,,,,1.0,2022.0
11,22.9,29.0,16.8,-,66,0.0,6.3,6.3,9.4,-,,,,,1.0,2022.0
12,23.4,30.6,20.0,-,65,0.0,6.3,5.9,9.4,-,,,,,1.0,2022.0
13,22.4,29.4,18.4,-,62,0.0,6.3,5.4,11.1,-,,,,,1.0,2022.0
14,22.3,29.0,16.5,-,62,0.0,6.3,2.6,9.4,-,,,,,1.0,2022.0
15,23.1,29.2,17.4,-,63,0.0,6.3,1.9,7.6,-,,,,,1.0,2022.0
16,22.5,30.2,19.0,-,67,0.0,6.3,8.0,11.1,-,,,,,1.0,2022.0
17,22.1,29.2,18.0,-,65,0.0,6.3,8.7,11.1,-,,,,,1.0,2022.0
18,21.7,28.4,16.4,-,66,0.0,6.3,7.0,11.1,-,,,,,1.0,2022.0
19,21.7,27.9,16.6,-,55,0.0,6.3,3.3,7.6,-,,,,,1.0,2022.0
20,22.0,29.0,15.0,-,53,0.0,6.9,2.6,9.4,-,,,,,1.0,2022.0
21,23.1,31.4,16.6,-,46,0.0,6.3,3.0,11.1,-,,,,,1.0,2022.0
22,22.9,31.8,17.5,-,51,0.0,6.3,5.4,11.1,-,,,,,1.0,2022.0
23,23.3,31.2,17.0,-,45,0.0,6.3,3.1,11.1,-,,,,,1.0,2022.0
24,22.1,31.0,16.5,-,47,0.0,6.9,3.7,7.6,-,,,,,1.0,2022.0
25,22.0,30.2,16.2,-,57,0.0,6.3,5.4,9.4,-,,,,,1.0,2022.0
26,22.5,29.0,17.8,-,68,0.0,6.9,3.3,5.4,-,,,,,1.0,2022.0
27,22.2,28.8,19.8,-,72,0.0,5.3,10.7,14.8,-,,,,,1.0,2022.0
28,21.4,27.2,18.2,-,70,0.0,6.9,8.3,9.4,-,,,,,1.0,2022.0
29,22.1,26.8,17.6,-,67,0.0,6.3,10.4,14.8,-,,,,,1.0,2022.0
30,24.1,29.4,18.3,-,65,0.0,6.9,5.0,7.6,-,,,,,1.0,2022.0
31,24.3,31.6,19.2,-,64,0.0,6.9,3.0,7.6,-,,,,,1.0,2022.0
1,24.0,30.6,19.5,-,63,0,6.3,3.1,7.6,-,,,,,2.0,2022.0
2,23.8,31.5,17.8,-,58,0,6.3,3.9,9.4,-,,,,,2.0,2022.0
3,23.7,31.3,18.9,-,64,0,5.5,4.8,9.4,-,,,,,2.0,2022.0
4,23.9,30.6,18.2,-,44,0,6.9,7.2,14.8,-,,,,,2.0,2022.0
5,24.3,31.5,17.5,-,57,0,6.3,4.6,7.6,-,,,,,2.0,2022.0
6,23.4,32.5,19.6,-,64,0,6.3,8.5,14.8,-,,,,,2.0,2022.0
7,22.8,29.8,18.9,-,65,0,6.3,4.8,7.6,-,,,,,2.0,2022.0
8,23.1,30.0,17.6,-,61,0,6.3,5.7,9.4,-,,,,,2.0,2022.0
9,22.4,29.5,16.8,-,61,0,6.3,8.7,11.1,-,,,,,2.0,2022.0
10,22.9,30.1,16.1,-,44,0,6.3,8.0,14.8,-,,,,,2.0,2022.0
11,23.0,31.0,15.1,-,41,0,6.9,9.1,11.1,-,,,,,2.0,2022.0
12,23.4,30.5,17.2,-,52,0,6.9,9.8,14.8,-,,,,,2.0,2022.0
13,22.8,30.3,17.6,-,59,0,6.9,5.9,7.6,-,,,,,2.0,2022.0
14,23.3,30.1,17.0,-,53,0,6.3,7.0,11.1,-,,,,,2.0,2022.0
15,23.1,30.0,18.3,-,58,0,6.9,7.2,14.8,-,,,,,2.0,2022.0
16,22.8,29.2,16.8,-,53,0,6.3,7.0,11.1,-,,,,,2.0,2022.0
17,23.6,30.0,18.0,-,46,0,6.9,8.3,14.8,-,,,,,2.0,2022.0
18,23.0,31.0,16.6,-,54,0,6.3,10.0,11.1,-,,,,,2.0,2022.0
19,23.1,30.6,16.0,-,53,0,6.9,5.7,11.1,-,,,,,2.0,2022.0
20,24.7,32.0,16.8,-,41,0,6.9,3.9,7.6,-,,,,,2.0,2022.0
21,25.3,33.1,17.6,-,45,0,6.9,2.8,11.1,-,,,,,2.0,2022.0
22,25.3,33.4,20.0,-,55,0,6.9,6.3,11.1,-,,,,,2.0,2022.0
23,23.8,32.0,18.5,-,52,0,6.9,7.4,11.1,-,,,,,2.0,2022.0
24,22.2,31.5,17.0,-,56,0,6.0,6.5,7.6,-,,,,,2.0,2022.0
25,24.2,31.2,17.0,-,36,0,6.9,5.9,9.4,-,,,,,2.0,2022.0
26,24.1,33.0,16.0,-,40,0,6.9,7.2,11.1,-,,,,,2.0,2022.0
27,24.1,31.7,17.4,-,46,0,6.9,9.1,11.1,-,,,,,2.0,2022.0
28,24.6,31.4,16.1,-,40,0,6.9,4.8,7.6,-,,,,,2.0,2022.0
1,25.2,32.1,18.4,-,42,0.0,6.9,3.9,9.4,-,,,,,3.0,2022.0
2,24.7,32.8,17.2,-,27,0.0,6.9,6.3,9.4,-,,,,,3.0,2022.0
